Dev positive
Dev negative
hey howard	0	1	datasets/hey_howard/positive/audio/test_75.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_76.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_77.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_78.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_79.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_80.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_82.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_83.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_84.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_85.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_86.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_88.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_89.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_90.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_91.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_93.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_94.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_95.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_96.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_97.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_99.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_101.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_102.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_103.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_104.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_105.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_106.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_107.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_109.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_110.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_112.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_113.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_114.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_115.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_116.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_117.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_119.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_120.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_121.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_123.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_124.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_125.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_126.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_127.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_129.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_130.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_131.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_132.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_133.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_135.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_137.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_138.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_139.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_140.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_141.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_142.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_144.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_145.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_146.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_147.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_148.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_149.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_150.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_152.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_154.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_155.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_157.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_159.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_160.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_161.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_162.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_164.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_165.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_166.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_167.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_169.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_170.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_172.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_174.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_175.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_176.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_178.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_179.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_180.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_184.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_185.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_186.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_187.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_188.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_189.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_191.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_192.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_193.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_194.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_195.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_196.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_197.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_198.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_199.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_200.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_202.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_204.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_205.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_206.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_207.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_208.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_209.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_211.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_214.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_215.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_216.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_217.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_218.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_219.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_220.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_221.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_222.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_223.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_224.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_225.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_226.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_227.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_228.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_230.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_231.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_233.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_234.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_236.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_238.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_240.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_241.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_242.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_243.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_245.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_246.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_247.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_248.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_249.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_250.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_251.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_252.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_253.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_255.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_258.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_260.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_261.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_262.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_263.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_264.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_266.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_267.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_268.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_272.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_274.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_275.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_276.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_277.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_278.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_279.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_280.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_281.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_282.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_283.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_284.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_286.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_287.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_288.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_289.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_291.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_292.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_293.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_294.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_296.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_297.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_300.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_301.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_302.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_304.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_305.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_306.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_307.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_308.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_309.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_310.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_311.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_314.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_316.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_317.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_318.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_319.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_320.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_322.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_323.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_324.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_325.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_326.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_327.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_328.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_329.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_331.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_333.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_334.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_336.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_337.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_340.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_341.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_342.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_343.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_344.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_345.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_346.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_347.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_350.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_351.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_352.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_353.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_354.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_355.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_356.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_357.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_358.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_359.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_360.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_361.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_362.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_363.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_364.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_367.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_368.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_369.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_370.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_372.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_373.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_375.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_376.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_377.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_378.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_379.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_380.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_381.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_382.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_383.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_384.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_385.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_388.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_389.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_390.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_392.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_393.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_394.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_396.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_397.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_398.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_399.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_400.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_401.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_402.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_403.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_404.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_405.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_407.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_408.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_410.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_411.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_412.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_413.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_414.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_417.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_420.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_421.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_422.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_423.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_424.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_425.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_426.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_428.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_429.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_430.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_431.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_432.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_434.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_436.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_437.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_438.wav
hey howard	0	1	datasets/hey_howard/positive/audio/test_439.wav
