Dev positive
Dev negative
greenwich township also borders the delaware river.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_18804132.wav
sally is fired from the casino when her late husband's criminal record is discovered.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_23187641.wav
lisieux was an important center of power in medieval times.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_24082790.wav
his father was a nephew of sculptor mark antokolsky.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_25020853.wav
pupunu was also an all-conference performer at dixie state college of utah.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_20433970.wav
he falters an awkward excuse or two for his failure.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_18606265.wav
bernard lander called the lander college for men the "flagship" of touro college.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_20032054.wav
in the lower-end, the block is reinforced by a ladder frame.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_25160112.wav
Test positive
Test negative
the towerblock pictured is the south face of kestrel house on city road, london.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_21530644.wav
the alchemist followed as the boy's horse ran for almost half an hour.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_171538.wav
he earned extra money by renting a room in his house to a lodger	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_18338596.wav
no one paid any attention to him.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_17822648.wav
everhard's adult film career began in canada, performing for web sites.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_23694134.wav
the sun was setting when the boy's heart sounded a danger signal.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_524127.wav
however the building is well kept.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_32501175.wav
"slow tango" originally appeared in the wim wenders film "faraway, so close!	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_19046656.wav
i am polish.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_18341483.wav
he believed in existence of a super-rational cognitive power, visible through art.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_25785162.wav
a lot of our history has not survived.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_18541128.wav
it comprises the downtown portion of the town of thomaston.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_31582593.wav
no singles were originally released from the album.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_32641701.wav
she began learning piano at age six and attended pakuranga college.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_32813003.wav
want to give my flower a drink.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_598441.wav
the young girl on the scooter is getting her picture taken by the photographer.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_71411.wav
quiet down, will you?	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_17269127.wav
i was delayed for almost an hour because of roadworks	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_18344434.wav
the song was written and produced by bandleader will toledo and drummer andrew katz.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_30670849.wav
the windmill's name is dutch for "the swan" or "graceful bird".	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_28855606.wav
the boy went to his room and packed his belongings.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_149873.wav
saint thomas aquinas is the patron saint of newbridge college.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_18809280.wav
the two regional finalists would qualified for the final tournament.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_30706189.wav
at the time, it was the most powerful tower in the american south.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_20022714.wav
camp run is named for the "sugar camps" that historically lined the valley.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_30411195.wav
legendary pink dots wore giant toy hats in a photo booth.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_19141245.wav
more recently, other styles originating overseas, including jazz, swing and rock have been incorporated.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_19993136.wav
the arctic is cold.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_18260332.wav
however, she was unhappy with the role and worried that it would typecast her.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_18838523.wav
one technology that did show great promise however was the nephelometer itself.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_20900715.wav
they also began to feel that they knew a better way than others had.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_532182.wav
people working on flowers at a flower stand.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_201450.wav
however, the damage within the city was relatively minor, and nobody was injured.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_35089707.wav
hendricks worked with hassen howa in sport in district six.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_31919339.wav
teams first play each other in the regular season home and away.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_33191927.wav
she has not recorded another album since then.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_19608864.wav
it is unclear, however, which executive functions are affected most.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_26955606.wav
a now dismantled railway line ran through the village generally following the wye valley.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_35105859.wav
the cacophony reached a crescendo that almost tore our ear drums.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_662398.wav
ellis was also a writer of poems and prose and a translator.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_19604322.wav
but horses tire bit by bit.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_570500.wav
her research interests involve politics of children and immigration in the americas.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_32646539.wav
however, his youth was marked by the experience of the japanese occupation.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_26998417.wav
he also accounted for four aircraft destroyed on the ground.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_33275589.wav
one major rival is bauer hockey.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_36455161.wav
buses depart from the airport every hour during rush hours monday to friday.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_20451076.wav
the couple stayed at buckingham palace for three days.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_32646092.wav
he met paul celan in paris.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_32657642.wav
the lyrics call for unity in order to curb the spread of the virus.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_32718065.wav
frost occurs on nine days in an average year, mostly in the winter months.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_20542869.wav
for her new project, she is looking for an investor.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_26025849.wav
so i simply structure my list around my motivations and situations.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_9721.wav
new asia college campus has a chinese dumpling restaurant.	1	0	/home/eric/workspace/howl/datasets/howard/negative/audio/common_voice_en_25549496.wav
